t, rx, ry, rz
3.3588831, -1.2815822, 0.68311003, 0
3.3616206, -1.2889145, 0.6707286, 0
3.3643581, -1.296123, 0.6582812, 0
3.3670955, -1.3032072, 0.6457691, 0
3.369833, -1.3101665, 0.63319361, 0
3.3725705, -1.3170006, 0.62055603, 0
3.375308, -1.3237088, 0.60785765, 0
3.3780454, -1.3302908, 0.59509978, 0
3.3807829, -1.3367461, 0.58228372, 0
3.3835204, -1.3430742, 0.56941078, 0
3.3862579, -1.3492748, 0.55648226, 0
3.3889953, -1.3553473, 0.54349948, 0
3.3917328, -1.3612915, 0.53046375, 0
3.3944703, -1.3671069, 0.51737638, 0
3.3972078, -1.3727931, 0.50423869, 0
3.3999453, -1.3783499, 0.49105199, 0
3.4026827, -1.3837768, 0.4778176, 0
3.4054202, -1.3890735, 0.46453684, 0
3.4081577, -1.3942398, 0.45121102, 0
3.4108952, -1.3992753, 0.43784147, 0
3.4136326, -1.4041797, 0.42442949, 0
3.4163701, -1.4089528, 0.41097642, 0
3.4191076, -1.4135942, 0.39748358, 0
3.4218451, -1.4181039, 0.38395227, 0
3.4245825, -1.4224814, 0.37038382, 0
3.42732, -1.4267267, 0.35677956, 0
3.4300575, -1.4308394, 0.34314079, 0
3.432795, -1.4348194, 0.32946884, 0
3.4355324, -1.4386666, 0.31576502, 0
3.4382699, -1.4423807, 0.30203065, 0
3.4410074, -1.4459616, 0.28826705, 0
3.4437449, -1.4494092, 0.27447553, 0
3.4464823, -1.4527234, 0.2606574, 0
3.4492198, -1.4559039, 0.24681398, 0
3.4519573, -1.4589508, 0.23294657, 0
3.4546948, -1.4618639, 0.21905648, 0
3.4574322, -1.4646432, 0.20514503, 0
3.4601697, -1.4672885, 0.19121351, 0
3.4629072, -1.4698, 0.17726322, 0
3.4656447, -1.4721774, 0.16329548, 0
3.4683822, -1.4744208, 0.14931158, 0
3.4711196, -1.4765302, 0.13531281, 0
3.4738571, -1.4785056, 0.12130047, 0
3.4765946, -1.480347, 0.10727584, 0
3.4793321, -1.4820544, 0.09324023, 0
3.4820695, -1.4836279, 0.079194909, 0
3.484807, -1.4850674, 0.065141164, 0
3.4875445, -1.4863732, 0.051080275, 0
3.490282, -1.4875451, 0.03701352, 0
3.4930194, -1.4885834, 0.02294217, 0
3.4957569, -1.4894882, 0.0088674973, 0
3.4984944, -1.4902594, -0.0052092326, 0
3.5012319, -1.4908974, -0.019286756, 0
3.5039693, -1.4914021, -0.033363814, 0
3.5067068, -1.4917737, -0.047439151, 0
3.5094443, -1.4920125, -0.061511515, 0
3.5121818, -1.4921185, -0.075579657, 0
3.5149192, -1.492092, -0.089642335, 0
3.5176567, -1.4919331, -0.10369831, 0
3.5203942, -1.491642, -0.11774634, 0
3.5231317, -1.4912189, -0.1317852, 0
3.5258691, -1.4906642, -0.14581366, 0
3.5286066, -1.4899779, -0.1598305, 0
3.5313441, -1.4891604, -0.17383451, 0
3.5340816, -1.4882119, -0.18782446, 0
3.5368191, -1.4871327, -0.20179915, 0
3.5395565, -1.485923, -0.21575738, 0
3.542294, -1.4845832, -0.22969794, 0
3.5450315, -1.4831135, -0.24361965, 0
3.547769, -1.4815142, -0.25752132, 0
3.5505064, -1.4797858, -0.27140175, 0
3.5532439, -1.4779284, -0.28525979, 0
3.5559814, -1.4759424, -0.29909424, 0
3.5587189, -1.4738283, -0.31290394, 0
3.5614563, -1.4715863, -0.32668774, 0
3.5641938, -1.4692168, -0.34044447, 0
3.5669313, -1.4667202, -0.35417299, 0
3.5696688, -1.4640969, -0.36787215, 0
3.5724062, -1.4613473, -0.3815408, 0
3.5751437, -1.4584718, -0.39517782, 0
3.5778812, -1.4554708, -0.40878207, 0
3.5806187, -1.4523448, -0.42235245, 0
3.5833561, -1.4490941, -0.43588782, 0
3.5860936, -1.4457192, -0.44938707, 0
3.5888311, -1.4422207, -0.46284912, 0
3.5915686, -1.4385988, -0.47627285, 0
3.594306, -1.4348542, -0.48965718, 0
3.5970435, -1.4309873, -0.50300101, 0
3.599781, -1.4269986, -0.51630328, 0
3.6025185, -1.4228886, -0.52956291, 0
3.605256, -1.4186577, -0.54277883, 0
3.6079934, -1.4143066, -0.55594998, 0
3.6107309, -1.4098357, -0.56907531, 0
3.6134684, -1.4052456, -0.58215378, 0
3.6162059, -1.4005368, -0.59518434, 0
3.6189433, -1.3957099, -0.60816596, 0
3.6216808, -1.3907654, -0.62109761, 0
3.6244183, -1.3857039, -0.63397828, 0
3.6271558, -1.380526, -0.64680695, 0
3.6298932, -1.3752322, -0.65958262, 0
3.6326307, -1.3698231, -0.67230428, 0
3.6353682, -1.3642994, -0.68497095, 0
3.6381057, -1.3586616, -0.69758163, 0
3.6408431, -1.3529104, -0.71013536, 0
3.6435806, -1.3470463, -0.72263116, 0
3.6463181, -1.3410701, -0.73506806, 0
3.6490556, -1.3349822, -0.74744512, 0
3.651793, -1.3287835, -0.75976137, 0
3.6545305, -1.3224745, -0.77201588, 0
3.657268, -1.3160558, -0.78420772, 0
3.6600055, -1.3095282, -0.79633595, 0
3.662743, -1.3028923, -0.80839966, 0
3.6654804, -1.2961488, -0.82039793, 0
3.6682179, -1.2892984, -0.83232985, 0
3.6709554, -1.2823418, -0.84419454, 0
3.6736929, -1.2752796, -0.85599109, 0
3.6764303, -1.2681126, -0.86771863, 0
3.6791678, -1.2608414, -0.87937628, 0
3.6819053, -1.2534668, -0.89096316, 0
3.6846428, -1.2459896, -0.90247843, 0
3.6873802, -1.2384104, -0.91392122, 0
3.6901177, -1.2307299, -0.9252907, 0
3.6928552, -1.222949, -0.93658602, 0
3.6955927, -1.2150684, -0.94780636, 0
3.6983301, -1.2070887, -0.95895088, 0
3.7010676, -1.1990109, -0.97001879, 0
3.7038051, -1.1908355, -0.98100926, 0
3.7065426, -1.1825635, -0.9919215, 0
3.70928, -1.1741955, -1.0027547, 0
3.7120175, -1.1657324, -1.0135081, 0
3.714755, -1.157175, -1.024181, 0
3.7174925, -1.1485239, -1.0347725, 0
3.7202299, -1.1397801, -1.0452819, 0
3.7229674, -1.1309444, -1.0557084, 0
3.7257049, -1.1220175, -1.0660513, 0
3.7284424, -1.1130002, -1.0763099, 0
3.7311799, -1.1038934, -1.0864834, 0
3.7339173, -1.0946978, -1.0965711, 0
3.7366548, -1.0854144, -1.1065723, 0
3.7393923, -1.076044, -1.1164863, 0
3.7421298, -1.0665873, -1.1263124, 0
3.7448672, -1.0570452, -1.1360499, 0
3.7476047, -1.0474185, -1.1456982, 0
3.7503422, -1.0377082, -1.1552565, 0
3.7530797, -1.0279151, -1.1647241, 0
3.7558171, -1.0180399, -1.1741006, 0
3.7585546, -1.0080837, -1.183385, 0
3.7612921, -0.99804718, -1.192577, 0
3.7640296, -0.98793129, -1.2016757, 0
3.766767, -0.97773688, -1.2106807, 0
3.7695045, -0.96746484, -1.2195912, 0
3.772242, -0.95711604, -1.2284066, 0
3.7749795, -0.94669138, -1.2371264, 0
3.7777169, -0.93619174, -1.24575, 0
3.7804544, -0.92561801, -1.2542768, 0
3.7831919, -0.91497109, -1.2627062, 0
3.7859294, -0.90425187, -1.2710376, 0
3.7886668, -0.89346127, -1.2792705, 0
3.7914043, -0.88260019, -1.2874043, 0
3.7941418, -0.87166953, -1.2954385, 0
3.7968793, -0.86067021, -1.3033726, 0
3.7996168, -0.84960315, -1.311206, 0
3.8023542, -0.83846927, -1.3189381, 0
3.8050917, -0.82726948, -1.3265686, 0
3.8078292, -0.81600471, -1.3340969, 0
3.8105667, -0.8046759, -1.3415224, 0
3.8133041, -0.79328396, -1.3488448, 0
3.8160416, -0.78182985, -1.3560635, 0
3.8187791, -0.77031448, -1.363178, 0
3.8215166, -0.75873881, -1.370188, 0
3.824254, -0.74710377, -1.3770929, 0
3.8269915, -0.73541031, -1.3838923, 0
3.829729, -0.72365937, -1.3905857, 0
3.8324665, -0.7118519, -1.3971728, 0
3.8352039, -0.69998886, -1.4036531, 0
3.8379414, -0.6880712, -1.4100262, 0
3.8406789, -0.67609988, -1.4162916, 0
3.8434164, -0.66407585, -1.4224491, 0
3.8461538, -0.65200007, -1.4284981, 0
3.8488913, -0.63987351, -1.4344384, 0
3.8516288, -0.62769713, -1.4402696, 0
3.8543663, -0.6154719, -1.4459912, 0
3.8571038, -0.60319878, -1.4516029, 0
3.8598412, -0.59087875, -1.4571044, 0
3.8625787, -0.57851278, -1.4624954, 0
3.8653162, -0.56610183, -1.4677755, 0
3.8680537, -0.5536469, -1.4729443, 0
3.8707911, -0.54114895, -1.4780016, 0
3.8735286, -0.52860896, -1.4829471, 0
3.8762661, -0.51602791, -1.4877805, 0
3.8790036, -0.50340679, -1.4925014, 0
3.881741, -0.49074657, -1.4971096, 0
3.8844785, -0.47804824, -1.5016048, 0
3.887216, -0.46531278, -1.5059867, 0
3.8899535, -0.45254119, -1.5102552, 0
3.8926909, -0.43973444, -1.5144098, 0
3.8954284, -0.42689353, -1.5184505, 0
3.8981659, -0.41401945, -1.5223769, 0
3.9009034, -0.40111319, -1.5261888, 0
3.9036408, -0.38817573, -1.5298861, 0
3.9063783, -0.37520808, -1.5334684, 0
3.9091158, -0.36221121, -1.5369356, 0
3.9118533, -0.34918614, -1.5402876, 0
3.9145907, -0.33613385, -1.543524, 0
3.9173282, -0.32305534, -1.5466448, 0
3.9200657, -0.3099516, -1.5496497, 0
3.9228032, -0.29682364, -1.5525387, 0
3.9255407, -0.28367244, -1.5553115, 0
3.9282781, -0.270499, -1.5579679, 0
3.9310156, -0.25730433, -1.560508, 0
3.9337531, -0.24408942, -1.5629314, 0
3.9364906, -0.23085526, -1.5652382, 0
3.939228, -0.21760287, -1.5674282, 0
3.9419655, -0.20433323, -1.5695012, 0
3.944703, -0.19104734, -1.5714572, 0
3.9474405, -0.17774621, -1.5732962, 0
3.9501779, -0.16443083, -1.5750179, 0
3.9529154, -0.1511022, -1.5766223, 0
3.9556529, -0.13776132, -1.5781095, 0
3.9583904, -0.12440919, -1.5794792, 0
3.9611278, -0.11104681, -1.5807315, 0
3.9638653, -0.097675178, -1.5818663, 0
3.9666028, -0.084295286, -1.5828835, 0
3.9693403, -0.070908136, -1.5837832, 0
3.9720777, -0.057514724, -1.5845654, 0
3.9748152, -0.044116047, -1.5852299, 0
3.9775527, -0.030713102, -1.5857769, 0
3.9802902, -0.017306885, -1.5862062, 0
3.9830276, -0.0038983906, -1.586518, 0
3.9857651, 0.0095113866, -1.5867122, 0
3.9885026, 0.022921453, -1.5867889, 0
3.9912401, 0.036330814, -1.5867481, 0
3.9939776, 0.049738479, -1.5865898, 0
3.996715, 0.063143456, -1.5863142, 0
3.9994525, 0.076544754, -1.5859211, 0
4.00219, 0.089941383, -1.5854108, 0
4.0049275, 0.10333235, -1.5847833, 0
4.0076649, 0.11671668, -1.5840386, 0
4.0104024, 0.13009338, -1.5831769, 0
4.0131399, 0.14346145, -1.5821982, 0
4.0158774, 0.15681993, -1.5811027, 0
4.0186148, 0.17016782, -1.5798904, 0
4.0213523, 0.18350415, -1.5785616, 0
4.0240898, 0.19682792, -1.5771162, 0
4.0268273, 0.21013818, -1.5755545, 0
4.0295647, 0.22343392, -1.5738766, 0
4.0323022, 0.23671419, -1.5720826, 0
4.0350397, 0.249978, -1.5701727, 0
4.0377772, 0.26322439, -1.568147, 0
4.0405146, 0.27645237, -1.5660058, 0
4.0432521, 0.28966098, -1.5637492, 0
4.0459896, 0.30284926, -1.5613773, 0
4.0487271, 0.31601623, -1.5588905, 0
4.0514645, 0.32916094, -1.5562888, 0
4.054202, 0.34228241, -1.5535726, 0
4.0569395, 0.35537968, -1.5507419, 0
4.059677, 0.36845181, -1.5477971, 0
4.0624145, 0.38149783, -1.5447384, 0
4.0651519, 0.39451678, -1.541566, 0
4.0678894, 0.40750771, -1.5382801, 0
4.0706269, 0.42046968, -1.534881, 0
4.0733644, 0.43340173, -1.531369, 0
4.0761018, 0.44630292, -1.5277444, 0
4.0788393, 0.45917231, -1.5240074, 0
4.0815768, 0.47200894, -1.5201582, 0
4.0843143, 0.48481189, -1.5161973, 0
4.0870517, 0.49758021, -1.5121248, 0
4.0897892, 0.51031297, -1.5079412, 0
4.0925267, 0.52300924, -1.5036466, 0
4.0952642, 0.5356681, -1.4992415, 0
4.0980016, 0.5482886, -1.4947261, 0
4.1007391, 0.56086983, -1.4901008, 0
4.1034766, 0.57341088, -1.4853659, 0
4.1062141, 0.5859108, -1.4805218, 0
4.1089515, 0.59836871, -1.4755689, 0
4.111689, 0.61078367, -1.4705074, 0
4.1144265, 0.62315478, -1.4653378, 0
4.117164, 0.63548113, -1.4600605, 0
4.1199015, 0.64776183, -1.4546757, 0
4.1226389, 0.65999596, -1.449184, 0
4.1253764, 0.67218262, -1.4435857, 0
4.1281139, 0.68432094, -1.4378813, 0
4.1308514, 0.69641, -1.432071, 0
4.1335888, 0.70844893, -1.4261555, 0
4.1363263, 0.72043684, -1.420135, 0
4.1390638, 0.73237285, -1.41401, 0
4.1418013, 0.74425607, -1.407781, 0
4.1445387, 0.75608564, -1.4014484, 0
4.1472762, 0.76786068, -1.3950126, 0
4.1500137, 0.77958033, -1.3884742, 0
4.1527512, 0.79124371, -1.3818335, 0
4.1554886, 0.80284997, -1.3750911, 0
4.1582261, 0.81439826, -1.3682475, 0
4.1609636, 0.82588771, -1.3613031, 0
4.1637011, 0.83731748, -1.3542584, 0
4.1664385, 0.84868672, -1.347114, 0
4.169176, 0.85999459, -1.3398703, 0
4.1719135, 0.87124026, -1.3325278, 0
4.174651, 0.88242288, -1.3250872, 0
4.1773884, 0.89354163, -1.3175488, 0
4.1801259, 0.90459569, -1.3099133, 0
4.1828634, 0.91558422, -1.3021812, 0
4.1856009, 0.92650641, -1.294353, 0
4.1883384, 0.93736146, -1.2864293, 0
4.1910758, 0.94814854, -1.2784107, 0
4.1938133, 0.95886685, -1.2702977, 0
4.1965508, 0.9695156, -1.2620909, 0
4.1992883, 0.98009399, -1.2537909, 0
4.2020257, 0.99060122, -1.2453983, 0
4.2047632, 1.0010365, -1.2369136, 0
4.2075007, 1.0113991, -1.2283375, 0
4.2102382, 1.0216881, -1.2196706, 0
4.2129756, 1.0319029, -1.2109134, 0
4.2157131, 1.0420427, -1.2020667, 0
4.2184506, 1.0521066, -1.193131, 0
4.2211881, 1.0620939, -1.184107, 0
4.2239255, 1.072004, -1.1749953, 0
4.226663, 1.0818359, -1.1657966, 0
4.2294005, 1.0915891, -1.1565114, 0
4.232138, 1.1012627, -1.1471405, 0
4.2348754, 1.110856, -1.1376846, 0
4.2376129, 1.1203682, -1.1281443, 0
4.2403504, 1.1297988, -1.1185202, 0
4.2430879, 1.1391468, -1.1088131, 0
4.2458253, 1.1484117, -1.0990237, 0
4.2485628, 1.1575927, -1.0891526, 0
4.2513003, 1.1666891, -1.0792005, 0
4.2540378, 1.1757002, -1.0691683, 0
4.2567753, 1.1846253, -1.0590564, 0
4.2595127, 1.1934638, -1.0488658, 0
4.2622502, 1.2022149, -1.038597, 0
4.2649877, 1.210878, -1.0282509, 0
4.2677252, 1.2194524, -1.0178282, 0
4.2704626, 1.2279374, -1.0073296, 0
4.2732001, 1.2363324, -0.99675587, 0
4.2759376, 1.2446367, -0.98610774, 0
4.2786751, 1.2528497, -0.97538599, 0
4.2814125, 1.2609708, -0.96459138, 0
4.28415, 1.2689992, -0.95372468, 0
4.2868875, 1.2769345, -0.94278666, 0
4.289625, 1.2847758, -0.93177811, 0
4.2923624, 1.2925227, -0.92069982, 0
4.2950999, 1.3001746, -0.90955256, 0
4.2978374, 1.3077307, -0.89833716, 0
4.3005749, 1.3151906, -0.88705439, 0
4.3033123, 1.3225536, -0.87570508, 0
4.3060498, 1.3298191, -0.86429003, 0
4.3087873, 1.3369866, -0.85281007, 0
4.3115248, 1.3440555, -0.84126602, 0
4.3142623, 1.3510252, -0.8296587, 0
4.3169997, 1.3578951, -0.81798895, 0
4.3197372, 1.3646648, -0.80625761, 0
4.3224747, 1.3713336, -0.79446553, 0
4.3252122, 1.377901, -0.78261355, 0
4.3279496, 1.3843665, -0.77070252, 0
4.3306871, 1.3907296, -0.75873331, 0
4.3334246, 1.3969897, -0.74670678, 0
4.3361621, 1.4031464, -0.73462379, 0
4.3388995, 1.409199, -0.72248522, 0
4.341637, 1.4151472, -0.71029195, 0
4.3443745, 1.4209904, -0.69804486, 0
4.347112, 1.4267281, -0.68574484, 0
4.3498494, 1.4323599, -0.67339278, 0
4.3525869, 1.4378853, -0.66098957, 0
4.3553244, 1.4433038, -0.64853612, 0
4.3580619, 1.448615, -0.63603333, 0
4.3607993, 1.4538184, -0.6234821, 0
4.3635368, 1.4589135, -0.61088337, 0
4.3662743, 1.4639001, -0.59823803, 0
4.3690118, 1.4687775, -0.58554702, 0
4.3717492, 1.4735454, -0.57281125, 0
4.3744867, 1.4782034, -0.56003167, 0
4.3772242, 1.4827511, -0.5472092, 0
4.3799617, 1.4871881, -0.53434479, 0
4.3826992, 1.491514, -0.52143937, 0
4.3854366, 1.4957284, -0.5084939, 0
4.3881741, 1.4998309, -0.49550931, 0
4.3909116, 1.5038212, -0.48248657, 0
4.3936491, 1.5076989, -0.46942664, 0
4.3963865, 1.5114636, -0.45633047, 0
4.399124, 1.5151151, -0.44319903, 0
4.4018615, 1.518653, -0.43003329, 0
4.404599, 1.5220769, -0.41683422, 0
4.4073364, 1.5253866, -0.40360279, 0
4.4100739, 1.5285817, -0.39033999, 0
4.4128114, 1.5316619, -0.37704679, 0
4.4155489, 1.5346269, -0.36372418, 0
4.4182863, 1.5374765, -0.35037316, 0
4.4210238, 1.5402104, -0.3369947, 0
4.4237613, 1.5428283, -0.32358981, 0
4.4264988, 1.5453299, -0.31015948, 0
4.4292362, 1.5477149, -0.29670471, 0
4.4319737, 1.5499833, -0.2832265, 0
4.4347112, 1.5521346, -0.26972587, 0
4.4374487, 1.5541687, -0.25620382, 0
4.4401861, 1.5560854, -0.24266136, 0
4.4429236, 1.5578844, -0.22909951, 0
4.4456611, 1.5595656, -0.21551928, 0
4.4483986, 1.5611287, -0.20192168, 0
4.4511361, 1.5625736, -0.18830775, 0
4.4538735, 1.5639001, -0.17467851, 0
4.456611, 1.565108, -0.16103497, 0
4.4593485, 1.5661971, -0.14737817, 0
4.462086, 1.5671674, -0.13370914, 0
4.4648234, 1.5680187, -0.12002892, 0
4.4675609, 1.5687508, -0.10633852, 0
4.4702984, 1.5693637, -0.092638997, 0
4.4730359, 1.5698572, -0.078931379, 0
4.4757733, 1.5702311, -0.065216707, 0
4.4785108, 1.5704855, -0.051496023, 0
4.4812483, 1.5706202, -0.037770368, 0
4.4839858, 1.5706351, -0.024040786, 0
4.4867232, 1.5705302, -0.010308323, 0
4.4894607, 1.5703055, 0.0034259751, 0
4.4921982, 1.5699608, 0.01716106, 0
4.4949357, 1.5694961, 0.030895884, 0
4.4976731, 1.5689114, 0.044629396, 0
4.5004106, 1.5682067, 0.058360545, 0
4.5031481, 1.567382, 0.072088279, 0
4.5058856, 1.5664372, 0.085811546, 0
4.508623, 1.5653723, 0.099529292, 0
4.5113605, 1.5641875, 0.11324046, 0
4.514098, 1.5628826, 0.126944, 0
4.5168355, 1.5614578, 0.14063886, 0
4.519573, 1.559913, 0.15432397, 0
4.5223104, 1.5582483, 0.16799829, 0
4.5250479, 1.5564639, 0.18166075, 0
4.5277854, 1.5545597, 0.1953103, 0
4.5305229, 1.5525358, 0.20894589, 0
4.5332603, 1.5503923, 0.22256645, 0
4.5359978, 1.5481294, 0.23617094, 0
4.5387353, 1.5457471, 0.24975828, 0
4.5414728, 1.5432456, 0.26332744, 0
4.5442102, 1.5406249, 0.27687735, 0
4.5469477, 1.5378852, 0.29040695, 0
4.5496852, 1.5350267, 0.3039152, 0
4.5524227, 1.5320496, 0.31740104, 0
4.5551601, 1.5289539, 0.33086341, 0
4.5578976, 1.5257398, 0.34430127, 0
4.5606351, 1.5224076, 0.35771355, 0
4.5633726, 1.5189575, 0.37109922, 0
4.56611, 1.5153896, 0.38445721, 0
4.5688475, 1.5117041, 0.39778649, 0
4.571585, 1.5079013, 0.41108601, 0
4.5743225, 1.5039815, 0.42435471, 0
4.57706, 1.4999448, 0.43759156, 0
4.5797974, 1.4957914, 0.45079551, 0
4.5825349, 1.4915218, 0.46396553, 0
4.5852724, 1.4871361, 0.47710056, 0
4.5880099, 1.4826346, 0.49019959, 0
4.5907473, 1.4780177, 0.50326156, 0
4.5934848, 1.4732855, 0.51628544, 0
4.5962223, 1.4684385, 0.52927021, 0
4.5989598, 1.4634769, 0.54221483, 0
4.6016972, 1.4584011, 0.55511829, 0
4.6044347, 1.4532113, 0.56797954, 0
4.6071722, 1.4479081, 0.58079758, 0
4.6099097, 1.4424916, 0.59357137, 0
4.6126471, 1.4369624, 0.60629992, 0
4.6153846, 1.4313207, 0.61898219, 0
4.6181221, 1.4255669, 0.63161718, 0
4.6208596, 1.4197015, 0.64420389, 0
4.623597, 1.4137248, 0.6567413, 0
4.6263345, 1.4076373, 0.66922842, 0
4.629072, 1.4014393, 0.68166424, 0
4.6318095, 1.3951314, 0.69404777, 0
4.6345469, 1.3887139, 0.70637803, 0
4.6372844, 1.3821874, 0.71865401, 0
4.6400219, 1.3755522, 0.73087474, 0
4.6427594, 1.3688089, 0.74303924, 0
4.6454969, 1.3619579, 0.75514652, 0
4.6482343, 1.3549997, 0.76719562, 0
4.6509718, 1.3479348, 0.77918557, 0
4.6537093, 1.3407637, 0.7911154, 0
4.6564468, 1.333487, 0.80298415, 0
4.6591842, 1.3261051, 0.81479087, 0
4.6619217, 1.3186187, 0.8265346, 0
4.6646592, 1.3110282, 0.8382144, 0
4.6673967, 1.3033342, 0.84982932, 0
4.6701341, 1.2955372, 0.86137843, 0
4.6728716, 1.2876379, 0.87286079, 0
4.6756091, 1.2796368, 0.88427548, 0
4.6783466, 1.2715345, 0.89562157, 0
4.681084, 1.2633316, 0.90689814, 0
4.6838215, 1.2550288, 0.91810428, 0
4.686559, 1.2466265, 0.92923909, 0
4.6892965, 1.2381255, 0.94030167, 0
4.6920339, 1.2295264, 0.9512911, 0
4.6947714, 1.2208298, 0.96220651, 0
4.6975089, 1.2120364, 0.97304702, 0
4.7002464, 1.2031469, 0.98381173, 0
4.7029838, 1.1941618, 0.99449978, 0
4.7057213, 1.1850819, 1.0051103, 0
4.7084588, 1.1759079, 1.0156424, 0
4.7111963, 1.1666405, 1.0260953, 0
4.7139338, 1.1572803, 1.0364681, 0
4.7166712, 1.1478281, 1.0467599, 0
4.7194087, 1.1382846, 1.05697, 0
4.7221462, 1.1286505, 1.0670974, 0
4.7248837, 1.1189266, 1.0771415, 0
4.7276211, 1.1091135, 1.0871012, 0
4.7303586, 1.0992121, 1.096976, 0
4.7330961, 1.0892231, 1.1067648, 0
4.7358336, 1.0791473, 1.116467, 0
4.738571, 1.0689854, 1.1260818, 0
4.7413085, 1.0587382, 1.1356083, 0
4.744046, 1.0484066, 1.1450459, 0
4.7467835, 1.0379912, 1.1543937, 0
4.7495209, 1.027493, 1.1636509, 0
4.7522584, 1.0169127, 1.1728169, 0
4.7549959, 1.0062511, 1.1818908, 0
4.7577334, 0.99550915, 1.190872, 0
4.7604708, 0.98468755, 1.1997597, 0
4.7632083, 0.9737872, 1.2085532, 0
4.7659458, 0.96280894, 1.2172517, 0
4.7686833, 0.95175362, 1.2258546, 0
4.7714208, 0.94062211, 1.2343612, 0
4.7741582, 0.92941527, 1.2427708, 0
4.7768957, 0.91813398, 1.2510826, 0
4.7796332, 0.90677912, 1.2592961, 0
4.7823707, 0.89535157, 1.2674106, 0
4.7851081, 0.88385223, 1.2754253, 0
4.7878456, 0.87228201, 1.2833397, 0
4.7905831, 0.86064181, 1.2911531, 0
4.7933206, 0.84893254, 1.2988649, 0
4.796058, 0.83715512, 1.3064745, 0
4.7987955, 0.82531047, 1.3139812, 0
4.801533, 0.81339954, 1.3213844, 0
4.8042705, 0.80142324, 1.3286836, 0
4.8070079, 0.78938254, 1.3358782, 0
4.8097454, 0.77727838, 1.3429676, 0
4.8124829, 0.7651117, 1.3499511, 0
4.8152204, 0.75288347, 1.3568283, 0
4.8179578, 0.74059466, 1.3635987, 0
4.8206953, 0.72824624, 1.3702615, 0
4.8234328, 0.71583917, 1.3768165, 0
4.8261703, 0.70337445, 1.3832629, 0
4.8289077, 0.69085305, 1.3896003, 0
4.8316452, 0.67827597, 1.3958282, 0
4.8343827, 0.66564421, 1.4019462, 0
4.8371202, 0.65295875, 1.4079536, 0
4.8398577, 0.64022061, 1.4138501, 0
4.8425951, 0.6274308, 1.4196351, 0
4.8453326, 0.61459033, 1.4253083, 0
4.8480701, 0.60170021, 1.4308691, 0
4.8508076, 0.58876147, 1.4363172, 0
4.853545, 0.57577514, 1.4416521, 0
4.8562825, 0.56274224, 1.4468734, 0
4.85902, 0.5496638, 1.4519807, 0
4.8617575, 0.53654087, 1.4569736, 0
4.8644949, 0.52337449, 1.4618517, 0
4.8672324, 0.5101657, 1.4666147, 0
4.8699699, 0.49691555, 1.4712621, 0
4.8727074, 0.48362509, 1.4757936, 0
4.8754448, 0.47029537, 1.4802089, 0
4.8781823, 0.45692745, 1.4845077, 0
4.8809198, 0.4435224, 1.4886895, 0
4.8836573, 0.43008127, 1.4927542, 0
4.8863947, 0.41660513, 1.4967014, 0
4.8891322, 0.40309506, 1.5005307, 0
4.8918697, 0.38955211, 1.504242, 0
4.8946072, 0.37597738, 1.5078349, 0
4.8973446, 0.36237192, 1.5113092, 0
4.9000821, 0.34873683, 1.5146647, 0
4.9028196, 0.33507318, 1.517901, 0
4.9055571, 0.32138205, 1.521018, 0
4.9082946, 0.30766453, 1.5240154, 0
4.911032, 0.29392171, 1.5268931, 0
4.9137695, 0.28015466, 1.5296508, 0
4.916507, 0.26636449, 1.5322884, 0
4.9192445, 0.25255227, 1.5348056, 0
4.9219819, 0.23871911, 1.5372023, 0
4.9247194, 0.2248661, 1.5394784, 0
4.9274569, 0.21099433, 1.5416336, 0
4.9301944, 0.19710489, 1.543668, 0
4.9329318, 0.18319888, 1.5455812, 0
4.9356693, 0.1692774, 1.5473733, 0
4.9384068, 0.15534154, 1.5490441, 0
4.9411443, 0.14139241, 1.5505935, 0
4.9438817, 0.1274311, 1.5520215, 0
4.9466192, 0.1134587, 1.553328, 0
4.9493567, 0.099476325, 1.5545128, 0
4.9520942, 0.085485062, 1.5555761, 0
4.9548316, 0.071486014, 1.5565176, 0
4.9575691, 0.057480277, 1.5573375, 0
4.9603066, 0.043468949, 1.5580356, 0
4.9630441, 0.029453129, 1.558612, 0
4.9657815, 0.015433912, 1.5590666, 0
4.968519, 0.001412395, 1.5593996, 0
4.9712565, -0.012610327, 1.5596108, 0
4.973994, -0.026633158, 1.5597004, 0
4.9767315, -0.040655007, 1.5596684, 0
4.9794689, -0.05467478, 1.5595148, 0
4.9822064, -0.068691385, 1.5592397, 0
4.9849439, -0.082703734, 1.5588432, 0
4.9876814, -0.096710738, 1.5583254, 0
4.9904188, -0.11071131, 1.5576863, 0
4.9931563, -0.12470436, 1.5569261, 0
4.9958938, -0.13868882, 1.5560449, 0
4.9986313, -0.15266359, 1.5550428, 0
5.0013687, -0.1666276, 1.55392, 0
5.0041062, -0.18057977, 1.5526766, 0
5.0068437, -0.19451903, 1.5513127, 0
5.0095812, -0.2084443, 1.5498286, 0
5.0123186, -0.22235451, 1.5482244, 0
5.0150561, -0.2362486, 1.5465003, 0
5.0177936, -0.25012549, 1.5446565, 0
5.0205311, -0.26398413, 1.5426932, 0
5.0232685, -0.27782346, 1.5406106, 0
5.026006, -0.29164242, 1.538409, 0
5.0287435, -0.30543995, 1.5360886, 0
5.031481, -0.31921501, 1.5336496, 0
5.0342185, -0.33296654, 1.5310924, 0
