rx , ry , rz
0.752177 , -0.667621 , 0
0.763316 , -0.654684 , 0
0.774233 , -0.641557 , 0
0.784926 , -0.628245 , 0
0.795392 , -0.61475 , 0
0.805626 , -0.601077 , 0
0.815627 , -0.58723 , 0
0.825392 , -0.573212 , 0
0.834916 , -0.559028 , 0
0.844198 , -0.544681 , 0
0.853234 , -0.530176 , 0
0.862023 , -0.515517 , 0
0.870561 , -0.500707 , 0
0.878845 , -0.485753 , 0
0.886874 , -0.470656 , 0
0.894644 , -0.455423 , 0
0.902154 , -0.440057 , 0
0.909401 , -0.424563 , 0
0.916383 , -0.408945 , 0
0.923097 , -0.393208 , 0
0.929542 , -0.377356 , 0
0.935716 , -0.361394 , 0
0.941617 , -0.345326 , 0
0.947242 , -0.329158 , 0
0.952591 , -0.312893 , 0
0.957661 , -0.296537 , 0
0.962451 , -0.280094 , 0
0.96696 , -0.263569 , 0
0.971185 , -0.246967 , 0
0.975126 , -0.230293 , 0
0.978782 , -0.213551 , 0
0.98215 , -0.196747 , 0
0.98523 , -0.179885 , 0
0.988022 , -0.16297 , 0
0.990523 , -0.146007 , 0
0.992734 , -0.129001 , 0
0.994652 , -0.111958 , 0
0.996279 , -0.0948815 , 0
0.997613 , -0.0777772 , 0
0.998653 , -0.0606501 , 0
0.999399 , -0.0435051 , 0
0.999851 , -0.0263472 , 0
1.00001 , -0.00918167 , 0
0.999872 , 0.00798661 , 0
0.99944 , 0.0251525 , 0
0.998713 , 0.042311 , 0
0.997692 , 0.0594571 , 0
0.996376 , 0.0765855 , 0
0.994766 , 0.0936914 , 0
0.992862 , 0.11077 , 0
0.990665 , 0.127815 , 0
0.988175 , 0.144823 , 0
0.985392 , 0.161787 , 0
0.982317 , 0.178704 , 0
0.978952 , 0.195568 , 0
0.975297 , 0.212374 , 0
0.971353 , 0.229118 , 0
0.967121 , 0.245793 , 0
0.962602 , 0.262395 , 0
0.957797 , 0.278919 , 0
0.952708 , 0.295361 , 0
0.947336 , 0.311715 , 0
0.941683 , 0.327976 , 0
0.935749 , 0.34414 , 0
0.929538 , 0.360202 , 0
0.92305 , 0.376156 , 0
0.916287 , 0.391998 , 0
0.909251 , 0.407724 , 0
0.901945 , 0.423328 , 0
0.89437 , 0.438806 , 0
0.886528 , 0.454154 , 0
0.878422 , 0.469366 , 0
0.870054 , 0.484437 , 0
0.861426 , 0.499365 , 0
0.852541 , 0.514143 , 0
0.843401 , 0.528767 , 0
0.83401 , 0.543234 , 0
0.824369 , 0.557538 , 0
0.814481 , 0.571676 , 0
0.80435 , 0.585643 , 0
0.793979 , 0.599434 , 0
0.783369 , 0.613046 , 0
0.772526 , 0.626474 , 0
0.76145 , 0.639715 , 0
0.750147 , 0.652764 , 0
0.738619 , 0.665618 , 0
0.726869 , 0.678272 , 0
0.714901 , 0.690722 , 0
0.702719 , 0.702965 , 0
0.690326 , 0.714998 , 0
0.677726 , 0.726815 , 0
0.664922 , 0.738415 , 0
0.651919 , 0.749792 , 0
0.638719 , 0.760944 , 0
0.625328 , 0.771868 , 0
0.611749 , 0.782559 , 0
0.597985 , 0.793016 , 0
0.584042 , 0.803233 , 0
0.569923 , 0.813209 , 0
0.555633 , 0.82294 , 0
0.541175 , 0.832424 , 0
0.526554 , 0.841657 , 0
0.511775 , 0.850636 , 0
0.496842 , 0.859359 , 0
0.481759 , 0.867823 , 0
0.46653 , 0.876026 , 0
0.451161 , 0.883965 , 0
0.435656 , 0.891637 , 0
0.42002 , 0.89904 , 0
0.404257 , 0.906172 , 0
0.388372 , 0.913031 , 0
0.37237 , 0.919614 , 0
0.356255 , 0.925919 , 0
0.340033 , 0.931946 , 0
0.323709 , 0.93769 , 0
0.307286 , 0.943152 , 0
0.290771 , 0.948329 , 0
0.274168 , 0.95322 , 0
0.257482 , 0.957823 , 0
0.240719 , 0.962136 , 0
0.223882 , 0.966159 , 0
0.206978 , 0.96989 , 0
0.190012 , 0.973328 , 0
0.172988 , 0.976471 , 0
0.155912 , 0.97932 , 0
0.138788 , 0.981873 , 0
0.121623 , 0.984129 , 0
0.104421 , 0.986087 , 0
0.0871877 , 0.987747 , 0
0.0699278 , 0.989109 , 0
0.0526467 , 0.990172 , 0
0.0353497 , 0.990936 , 0
0.0180421 , 0.991399 , 0
0.000728972 , 0.991564 , 0
-0.0165844 , 0.991428 , 0
-0.0338927 , 0.990993 , 0
-0.0511908 , 0.990258 , 0
-0.0684734 , 0.989224 , 0
-0.0857353 , 0.987891 , 0
-0.102971 , 0.986259 , 0
-0.120176 , 0.984329 , 0
-0.137345 , 0.982102 , 0
-0.154472 , 0.979578 , 0
-0.171552 , 0.976758 , 0
-0.188581 , 0.973643 , 0
-0.205552 , 0.970233 , 0
-0.222462 , 0.966531 , 0
-0.239304 , 0.962536 , 0
-0.256074 , 0.958251 , 0
-0.272766 , 0.953676 , 0
-0.289377 , 0.948814 , 0
-0.3059 , 0.943664 , 0
-0.32233 , 0.93823 , 0
-0.338663 , 0.932513 , 0
-0.354894 , 0.926514 , 0
-0.371018 , 0.920236 , 0
-0.38703 , 0.91368 , 0
-0.402925 , 0.906849 , 0
-0.418699 , 0.899744 , 0
-0.434347 , 0.892368 , 0
-0.449863 , 0.884722 , 0
-0.465244 , 0.87681 , 0
-0.480485 , 0.868634 , 0
-0.495581 , 0.860196 , 0
-0.510528 , 0.851499 , 0
-0.52532 , 0.842545 , 0
-0.539955 , 0.833338 , 0
-0.554427 , 0.82388 , 0
-0.568733 , 0.814174 , 0
-0.582867 , 0.804223 , 0
-0.596826 , 0.794031 , 0
-0.610606 , 0.783599 , 0
-0.624202 , 0.772932 , 0
-0.63761 , 0.762033 , 0
-0.650827 , 0.750904 , 0
-0.663848 , 0.73955 , 0
-0.67667 , 0.727974 , 0
-0.689289 , 0.71618 , 0
-0.701701 , 0.704171 , 0
-0.713902 , 0.69195 , 0
-0.72589 , 0.679522 , 0
-0.73766 , 0.66689 , 0
-0.749208 , 0.654058 , 0
-0.760533 , 0.64103 , 0
-0.771629 , 0.627811 , 0
-0.782495 , 0.614403 , 0
-0.793126 , 0.600812 , 0
-0.80352 , 0.58704 , 0
-0.813674 , 0.573094 , 0
-0.823584 , 0.558976 , 0
-0.833248 , 0.54469 , 0
-0.842664 , 0.530242 , 0
-0.851828 , 0.515636 , 0
-0.860737 , 0.500876 , 0
-0.86939 , 0.485966 , 0
-0.877783 , 0.470912 , 0
-0.885914 , 0.455717 , 0
-0.893782 , 0.440386 , 0
-0.901383 , 0.424924 , 0
-0.908716 , 0.409335 , 0
-0.915778 , 0.393625 , 0
-0.922568 , 0.377797 , 0
-0.929083 , 0.361857 , 0
-0.935323 , 0.34581 , 0
-0.941284 , 0.329659 , 0
-0.946965 , 0.313411 , 0
-0.952366 , 0.29707 , 0
-0.957483 , 0.28064 , 0
-0.962317 , 0.264128 , 0
-0.966865 , 0.247537 , 0
-0.971126 , 0.230872 , 0
-0.9751 , 0.214139 , 0
-0.978785 , 0.197343 , 0
-0.98218 , 0.180488 , 0
-0.985285 , 0.16358 , 0
-0.988098 , 0.146624 , 0
-0.990619 , 0.129624 , 0
-0.992847 , 0.112586 , 0
-0.994782 , 0.0955141 , 0
-0.996423 , 0.0784144 , 0
-0.99777 , 0.0612916 , 0
-0.998823 , 0.0441507 , 0
-0.999581 , 0.0269969 , 0
-1.00004 , 0.009835 , 0
-1.00021 , -0.00732975 , 0
-1.00009 , -0.0244923 , 0
-0.999667 , -0.0416477 , 0
-0.998953 , -0.0587909 , 0
-0.997945 , -0.0759167 , 0
-0.996644 , -0.0930202 , 0
-0.995049 , -0.110096 , 0
-0.993163 , -0.12714 , 0
-0.990985 , -0.144147 , 0
-0.988516 , -0.161111 , 0
-0.985757 , -0.178028 , 0
-0.982709 , -0.194893 , 0
-0.979373 , -0.2117 , 0
-0.97575 , -0.228446 , 0
-0.971841 , -0.245125 , 0
-0.967648 , -0.261732 , 0
-0.963172 , -0.278262 , 0
-0.958414 , -0.294711 , 0
-0.953376 , -0.311074 , 0
-0.948059 , -0.327346 , 0
-0.942466 , -0.343522 , 0
-0.936597 , -0.359598 , 0
-0.930455 , -0.375569 , 0
-0.924041 , -0.391431 , 0
-0.917358 , -0.407178 , 0
-0.910408 , -0.422807 , 0
-0.903192 , -0.438312 , 0
-0.895713 , -0.45369 , 0
-0.887974 , -0.468936 , 0
-0.879976 , -0.484045 , 0
-0.871722 , -0.499014 , 0
-0.863214 , -0.513837 , 0
-0.854456 , -0.528511 , 0
-0.845449 , -0.543031 , 0
-0.836196 , -0.557394 , 0
-0.826701 , -0.571595 , 0
-0.816966 , -0.58563 , 0
-0.806994 , -0.599494 , 0
-0.796788 , -0.613185 , 0
-0.78635 , -0.626699 , 0
-0.775685 , -0.64003 , 0
-0.764795 , -0.653176 , 0
-0.753683 , -0.666133 , 0
-0.742354 , -0.678897 , 0
-0.730809 , -0.691465 , 0
-0.719053 , -0.703832 , 0
-0.707088 , -0.715996 , 0
-0.694919 , -0.727952 , 0
-0.68255 , -0.739698 , 0
-0.669983 , -0.751231 , 0
-0.657222 , -0.762546 , 0
-0.644272 , -0.773641 , 0
-0.631135 , -0.784512 , 0
-0.617816 , -0.795157 , 0
-0.604319 , -0.805573 , 0
-0.590648 , -0.815756 , 0
-0.576806 , -0.825704 , 0
-0.562798 , -0.835413 , 0
-0.548627 , -0.844882 , 0
-0.534299 , -0.854107 , 0
-0.519816 , -0.863086 , 0
-0.505184 , -0.871816 , 0
-0.490406 , -0.880295 , 0
-0.475487 , -0.888521 , 0
-0.46043 , -0.896491 , 0
-0.445242 , -0.904202 , 0
-0.429925 , -0.911654 , 0
-0.414484 , -0.918843 , 0
-0.398924 , -0.925767 , 0
-0.38325 , -0.932425 , 0
-0.367465 , -0.938815 , 0
-0.351574 , -0.944935 , 0
-0.335583 , -0.950783 , 0
-0.319495 , -0.956358 , 0
-0.303315 , -0.961658 , 0
-0.287047 , -0.966682 , 0
-0.270698 , -0.971427 , 0
-0.25427 , -0.975894 , 0
-0.23777 , -0.98008 , 0
-0.221201 , -0.983985 , 0
-0.204568 , -0.987606 , 0
-0.187877 , -0.990945 , 0
-0.171132 , -0.993998 , 0
-0.154338 , -0.996766 , 0
-0.137499 , -0.999248 , 0
-0.120621 , -1.00144 , 0
-0.103708 , -1.00335 , 0
-0.0867659 , -1.00497 , 0
-0.0697985 , -1.0063 , 0
-0.0528111 , -1.00734 , 0
-0.0358084 , -1.00809 , 0
-0.0187955 , -1.00856 , 0
-0.0017772 , -1.00873 , 0
0.0152416 , -1.00861 , 0
0.0322561 , -1.00821 , 0
0.0492612 , -1.00751 , 0
0.0662523 , -1.00653 , 0
0.0832243 , -1.00525 , 0
0.100172 , -1.00369 , 0
0.117092 , -1.00184 , 0
0.133977 , -0.999701 , 0
0.150825 , -0.997276 , 0
0.167629 , -0.994564 , 0
0.184384 , -0.991566 , 0
0.201087 , -0.988284 , 0
0.217732 , -0.984717 , 0
0.234315 , -0.980868 , 0
0.25083 , -0.976737 , 0
0.267273 , -0.972325 , 0
0.283639 , -0.967634 , 0
0.299924 , -0.962664 , 0
0.316122 , -0.957418 , 0
0.33223 , -0.951896 , 0
0.348242 , -0.946101 , 0
0.364154 , -0.940034 , 0
0.379961 , -0.933696 , 0
0.395659 , -0.92709 , 0
0.411243 , -0.920216 , 0
0.426708 , -0.913078 , 0
0.442051 , -0.905677 , 0
0.457267 , -0.898016 , 0
0.47235 , -0.890095 , 0
0.487298 , -0.881919 , 0
0.502106 , -0.873488 , 0
0.516768 , -0.864806 , 0
0.531282 , -0.855874 , 0
0.545642 , -0.846695 , 0
0.559846 , -0.837273 , 0
0.573887 , -0.827609 , 0
0.587764 , -0.817706 , 0
0.60147 , -0.807567 , 0
0.615003 , -0.797195 , 0
0.628358 , -0.786593 , 0
0.641532 , -0.775763 , 0
0.654521 , -0.76471 , 0
0.66732 , -0.753435 , 0
0.679927 , -0.741943 , 0
0.692336 , -0.730236 , 0
0.704546 , -0.718318 , 0
0.716552 , -0.706193 , 0
0.72835 , -0.693862 , 0
0.739938 , -0.681331 , 0
0.751311 , -0.668603 , 0
0.762467 , -0.655681 , 0
0.773401 , -0.642569 , 0
0.784112 , -0.62927 , 0
0.794595 , -0.61579 , 0
0.804847 , -0.60213 , 0
0.814866 , -0.588296 , 0
0.824649 , -0.574291 , 0
0.834192 , -0.560119 , 0
0.843492 , -0.545784 , 0
0.852548 , -0.531291 , 0
0.861355 , -0.516644 , 0
0.869912 , -0.501846 , 0
0.878216 , -0.486902 , 0
0.886265 , -0.471816 , 0
0.894055 , -0.456593 , 0
0.901585 , -0.441237 , 0
0.908852 , -0.425753 , 0
0.915854 , -0.410144 , 0
0.922589 , -0.394416 , 0
0.929055 , -0.378572 , 0
0.93525 , -0.362619 , 0
0.941171 , -0.346559 , 0
0.946818 , -0.330398 , 0
0.952188 , -0.31414 , 0
0.95728 , -0.297791 , 0
0.962091 , -0.281354 , 0
0.966621 , -0.264836 , 0
0.970868 , -0.248239 , 0
0.974831 , -0.23157 , 0
0.978508 , -0.214833 , 0
0.981899 , -0.198033 , 0
0.985001 , -0.181175 , 0
0.987815 , -0.164264 , 0
0.990338 , -0.147305 , 0
0.992571 , -0.130302 , 0
0.994512 , -0.113262 , 0
0.996161 , -0.0961876 , 0
0.997517 , -0.0790852 , 0
0.99858 , -0.0619595 , 0
0.999349 , -0.0448156 , 0
0.999823 , -0.0276585 , 0
1 , -0.0104933 , 0
0.999889 , 0.006675 , 0
0.999479 , 0.0238414 , 0
0.998775 , 0.0410007 , 0
0.997776 , 0.0581479 , 0
0.996483 , 0.075278 , 0
0.994896 , 0.0923858 , 0
0.993014 , 0.109466 , 0
0.990839 , 0.126515 , 0
0.988371 , 0.143525 , 0
0.985611 , 0.160494 , 0
0.982559 , 0.177414 , 0
0.979216 , 0.194283 , 0
0.975582 , 0.211093 , 0
0.97166 , 0.227842 , 0
0.96745 , 0.244522 , 0
0.962953 , 0.26113 , 0
0.95817 , 0.277661 , 0
0.953102 , 0.294109 , 0
0.947752 , 0.31047 , 0
0.94212 , 0.326739 , 0
0.936208 , 0.34291 , 0
0.930018 , 0.35898 , 0
0.92355 , 0.374942 , 0
0.916809 , 0.390793 , 0
0.909794 , 0.406528 , 0
0.902508 , 0.422142 , 0
0.894953 , 0.43763 , 0
0.887132 , 0.452987 , 0
0.879045 , 0.46821 , 0
0.870697 , 0.483293 , 0
0.862089 , 0.498231 , 0
0.853224 , 0.513021 , 0
0.844103 , 0.527657 , 0
0.834731 , 0.542136 , 0
0.825109 , 0.556453 , 0
0.81524 , 0.570604 , 0
0.805128 , 0.584584 , 0
0.794774 , 0.598389 , 0
0.784183 , 0.612014 , 0
0.773357 , 0.625457 , 0
0.762299 , 0.638712 , 0
0.751013 , 0.651776 , 0
0.739502 , 0.664645 , 0
0.727769 , 0.677314 , 0
0.715818 , 0.68978 , 0
0.703652 , 0.702039 , 0
0.691275 , 0.714088 , 0
0.67869 , 0.725922 , 0
0.665901 , 0.737538 , 0
0.652913 , 0.748933 , 0
0.639728 , 0.760102 , 0
0.626351 , 0.771043 , 0
0.612786 , 0.781753 , 0
0.599037 , 0.792227 , 0
0.585107 , 0.802463 , 0
0.571001 , 0.812457 , 0
0.556724 , 0.822207 , 0
0.542279 , 0.83171 , 0
0.52767 , 0.840962 , 0
0.512903 , 0.849961 , 0
0.497981 , 0.858704 , 0
0.482909 , 0.867188 , 0
0.467692 , 0.87541 , 0
0.452333 , 0.883369 , 0
0.436839 , 0.891062 , 0
0.421212 , 0.898485 , 0
0.405458 , 0.905638 , 0
0.389583 , 0.912518 , 0
0.373589 , 0.919122 , 0
0.357483 , 0.925449 , 0
0.341269 , 0.931496 , 0
0.324952 , 0.937263 , 0
0.308537 , 0.942746 , 0
0.292028 , 0.947945 , 0
0.275432 , 0.952858 , 0
0.258752 , 0.957482 , 0
0.241994 , 0.961818 , 0
0.225163 , 0.965863 , 0
0.208264 , 0.969616 , 0
0.191303 , 0.973076 , 0
0.174283 , 0.976242 , 0
0.15721 , 0.979113 , 0
0.140091 , 0.981689 , 0
0.122928 , 0.983967 , 0
0.105729 , 0.985948 , 0
0.0884975 , 0.987631 , 0
0.0712394 , 0.989016 , 0
0.0539598 , 0.990102 , 0
0.0366639 , 0.990888 , 0
0.0193568 , 0.991375 , 0
0.00204395 , 0.991562 , 0
-0.0152695 , 0.991449 , 0
-0.0325784 , 0.991037 , 0
-0.0498775 , 0.990325 , 0
-0.0671614 , 0.989313 , 0
-0.0844251 , 0.988003 , 0
-0.101663 , 0.986394 , 0
-0.118871 , 0.984487 , 0
-0.136042 , 0.982282 , 0
-0.153172 , 0.979781 , 0
-0.170257 , 0.976983 , 0
-0.187289 , 0.97389 , 0
-0.204265 , 0.970503 , 0
-0.22118 , 0.966823 , 0
-0.238027 , 0.962851 , 0
-0.254803 , 0.958588 , 0
-0.271501 , 0.954035 , 0
-0.288118 , 0.949194 , 0
-0.304648 , 0.944067 , 0
-0.321086 , 0.938654 , 0
-0.337426 , 0.932959 , 0
-0.353665 , 0.926981 , 0
-0.369798 , 0.920724 , 0
-0.385818 , 0.91419 , 0
-0.401722 , 0.907379 , 0
-0.417506 , 0.900295 , 0
-0.433163 , 0.892939 , 0
-0.448689 , 0.885314 , 0
-0.464081 , 0.877422 , 0
-0.479332 , 0.869266 , 0
-0.49444 , 0.860848 , 0
-0.509398 , 0.852171 , 0
-0.524203 , 0.843237 , 0
-0.538849 , 0.834049 , 0
-0.553334 , 0.82461 , 0
-0.567652 , 0.814923 , 0
-0.5818 , 0.80499 , 0
-0.595772 , 0.794816 , 0
-0.609566 , 0.784403 , 0
-0.623176 , 0.773753 , 0
-0.636598 , 0.762872 , 0
-0.64983 , 0.751761 , 0
-0.662866 , 0.740424 , 0
-0.675704 , 0.728865 , 0
-0.688338 , 0.717087 , 0
-0.700766 , 0.705094 , 0
-0.712984 , 0.692889 , 0
-0.724987 , 0.680477 , 0
-0.736774 , 0.66786 , 0
-0.74834 , 0.655044 , 0
-0.759681 , 0.642031 , 0
-0.770795 , 0.628826 , 0
-0.781678 , 0.615432 , 0
-0.792327 , 0.601855 , 0
-0.80274 , 0.588097 , 0
-0.812912 , 0.574164 , 0
-0.822841 , 0.560058 , 0
-0.832524 , 0.545786 , 0
-0.841958 , 0.53135 , 0
-0.851141 , 0.516756 , 0
-0.86007 , 0.502007 , 0
-0.868743 , 0.487109 , 0
-0.877156 , 0.472065 , 0
-0.885307 , 0.456881 , 0
-0.893195 , 0.44156 , 0
-0.900817 , 0.426108 , 0
-0.90817 , 0.410529 , 0
-0.915253 , 0.394828 , 0
-0.922064 , 0.379009 , 0
-0.9286 , 0.363078 , 0
-0.93486 , 0.347038 , 0
-0.940843 , 0.330896 , 0
-0.946545 , 0.314655 , 0
-0.951967 , 0.298321 , 0
-0.957107 , 0.281898 , 0
-0.961962 , 0.265391 , 0
-0.966532 , 0.248806 , 0
-0.970815 , 0.232147 , 0
-0.974811 , 0.215419 , 0
-0.978518 , 0.198628 , 0
-0.981935 , 0.181777 , 0
-0.985062 , 0.164873 , 0
-0.987897 , 0.14792 , 0
-0.990441 , 0.130924 , 0
-0.992691 , 0.113888 , 0
-0.994648 , 0.0968192 , 0
-0.996312 , 0.0797216 , 0
-0.997682 , 0.0626004 , 0
-0.998757 , 0.0454608 , 0
-0.999537 , 0.0283078 , 0
-1.00002 , 0.0111465 , 0
-1.00021 , -0.00601816 , 0
-1.00011 , -0.023181 , 0
-0.999714 , -0.0403371 , 0
-0.999022 , -0.0574812 , 0
-0.998036 , -0.0746085 , 0
-0.996757 , -0.0917138 , 0
-0.995185 , -0.108792 , 0
-0.993321 , -0.125839 , 0
-0.991165 , -0.142848 , 0
-0.988719 , -0.159816 , 0
-0.985982 , -0.176736 , 0
-0.982956 , -0.193605 , 0
-0.979642 , -0.210417 , 0
-0.976041 , -0.227168 , 0
-0.972154 , -0.243852 , 0
-0.967983 , -0.260464 , 0
-0.963528 , -0.277001 , 0
-0.958792 , -0.293456 , 0
-0.953775 , -0.309826 , 0
-0.94848 , -0.326105 , 0
-0.942907 , -0.342288 , 0
-0.937059 , -0.358372 , 0
-0.930938 , -0.374351 , 0
-0.924545 , -0.390221 , 0
-0.917883 , -0.405978 , 0
-0.910953 , -0.421616 , 0
-0.903757 , -0.437131 , 0
-0.896299 , -0.452518 , 0
-0.888579 , -0.467774 , 0
-0.880601 , -0.482894 , 0
-0.872366 , -0.497873 , 0
-0.863878 , -0.512708 , 0
-0.855139 , -0.527393 , 0
-0.846151 , -0.541926 , 0
-0.836917 , -0.5563 , 0
-0.827441 , -0.570514 , 0
-0.817724 , -0.584561 , 0
-0.80777 , -0.598439 , 0
-0.797581 , -0.612144 , 0
-0.787161 , -0.625671 , 0
-0.776514 , -0.639016 , 0
-0.765641 , -0.652176 , 0
-0.754546 , -0.665148 , 0
-0.743233 , -0.677927 , 0
-0.731704 , -0.690509 , 0
-0.719964 , -0.702892 , 0
-0.708016 , -0.715071 , 0
-0.695862 , -0.727044 , 0
-0.683508 , -0.738806 , 0
-0.670956 , -0.750355 , 0
-0.65821 , -0.761687 , 0
-0.645274 , -0.772799 , 0
-0.632152 , -0.783688 , 0
-0.618847 , -0.79435 , 0
-0.605363 , -0.804783 , 0
-0.591705 , -0.814984 , 0
-0.577876 , -0.82495 , 0
-0.563881 , -0.834678 , 0
-0.549723 , -0.844165 , 0
-0.535406 , -0.853409 , 0
-0.520935 , -0.862407 , 0
-0.506314 , -0.871156 , 0
-0.491547 , -0.879655 , 0
-0.476638 , -0.8879 , 0
-0.461593 , -0.895889 , 0
-0.446414 , -0.903621 , 0
-0.431107 , -0.911092 , 0
-0.415676 , -0.918301 , 0
-0.400125 , -0.925246 , 0
-0.384459 , -0.931925 , 0
-0.368682 , -0.938335 , 0
-0.3528 , -0.944476 , 0
-0.336816 , -0.950345 , 0
-0.320735 , -0.955941 , 0
-0.304562 , -0.961262 , 0
-0.288301 , -0.966307 , 0
-0.271957 , -0.971074 , 0
-0.255536 , -0.975562 , 0
-0.239041 , -0.979769 , 0
-0.222477 , -0.983695 , 0
-0.205849 , -0.987339 , 0
-0.189162 , -0.990699 , 0
-0.172421 , -0.993774 , 0
-0.155631 , -0.996564 , 0
-0.138795 , -0.999068 , 0
-0.12192 , -1.00128 , 0
-0.10501 , -1.00321 , 0
-0.0880693 , -1.00485 , 0
-0.0711037 , -1.00621 , 0
-0.0541176 , -1.00727 , 0
-0.0371159 , -1.00805 , 0
-0.0201036 , -1.00853 , 0
-0.00308555 , -1.00873 , 0
0.0139334 , -1.00863 , 0
0.0309484 , -1.00825 , 0
0.0479544 , -1.00757 , 0
0.0649467 , -1.00661 , 0
0.0819204 , -1.00536 , 0
0.0988705 , -1.00382 , 0
0.115792 , -1.00199 , 0
0.132681 , -0.999875 , 0
0.149531 , -0.997472 , 0
0.166338 , -0.994782 , 0
0.183098 , -0.991806 , 0
0.199805 , -0.988545 , 0
0.216455 , -0.985001 , 0
0.233042 , -0.981173 , 0
0.249563 , -0.977063 , 0
0.266012 , -0.972673 , 0
0.282384 , -0.968003 , 0
0.298675 , -0.963055 , 0
0.31488 , -0.95783 , 0
0.330995 , -0.952329 , 0
0.347015 , -0.946555 , 0
0.362934 , -0.940508 , 0
0.37875 , -0.934191 , 0
0.394456 , -0.927605 , 0
0.410049 , -0.920752 , 0
0.425524 , -0.913634 , 0
0.440876 , -0.906254 , 0
0.456102 , -0.898612 , 0
0.471196 , -0.890711 , 0
0.486154 , -0.882554 , 0
0.500972 , -0.874143 , 0
0.515646 , -0.865479 , 0
0.530171 , -0.856567 , 0
0.544544 , -0.847407 , 0
0.558759 , -0.838003 , 0
0.572814 , -0.828357 , 0
0.586703 , -0.818473 , 0
0.600422 , -0.808352 , 0
0.613969 , -0.797997 , 0
0.627338 , -0.787413 , 0
0.640526 , -0.776601 , 0
0.653529 , -0.765564 , 0
0.666343 , -0.754307 , 0
0.678964 , -0.742831 , 0
0.691389 , -0.73114 , 0
0.703614 , -0.719238 , 0
0.715636 , -0.707128 , 0
0.72745 , -0.694814 , 0
0.739054 , -0.682298 , 0
0.750444 , -0.669584 , 0
0.761616 , -0.656677 , 0
0.772568 , -0.643579 , 0
0.783296 , -0.630295 , 0
0.793796 , -0.616828 , 0
0.804067 , -0.603182 , 0
0.814104 , -0.589361 , 0
0.823904 , -0.575369 , 0
0.833466 , -0.561209 , 0
0.842785 , -0.546887 , 0
0.851859 , -0.532406 , 0
0.860686 , -0.51777 , 0
0.869262 , -0.502983 , 0
0.877586 , -0.48805 , 0
0.885654 , -0.472975 , 0
0.893464 , -0.457763 , 0
0.901014 , -0.442417 , 0
0.908301 , -0.426942 , 0
0.915324 , -0.411342 , 0
0.922079 , -0.395623 , 0
0.928566 , -0.379788 , 0
0.934781 , -0.363843 , 0
0.940724 , -0.347791 , 0
0.946392 , -0.331637 , 0
0.951783 , -0.315387 , 0
0.956896 , -0.299044 , 0
0.961729 , -0.282614 , 0
0.966281 , -0.266101 , 0
0.97055 , -0.249511 , 0
0.974534 , -0.232847 , 0
0.978233 , -0.216115 , 0
0.981646 , -0.19932 , 0
0.98477 , -0.182466 , 0
0.987606 , -0.165559 , 0
0.990152 , -0.148603 , 0
0.992407 , -0.131603 , 0
0.99437 , -0.114565 , 0
0.996041 , -0.0974935 , 0
0.99742 , -0.080393 , 0
0.998505 , -0.0632689 , 0
0.999296 , -0.0461261 , 0
0.999793 , -0.0289698 , 0
0.999996 , -0.011805 , 0
0.999904 , 0.00536338 , 0
0.999517 , 0.0225301 , 0
0.998835 , 0.0396902 , 0
0.997859 , 0.0568386 , 0
0.996588 , 0.0739702 , 0
0.995023 , 0.09108 , 0
0.993164 , 0.108163 , 0
0.991012 , 0.125214 , 0
0.988566 , 0.142228 , 0
0.985828 , 0.159199 , 0
0.982798 , 0.176124 , 0
0.979477 , 0.192997 , 0
0.975866 , 0.209812 , 0
0.971966 , 0.226565 , 0
0.967778 , 0.243251 , 0
0.963302 , 0.259865 , 0
0.958541 , 0.276402 , 0
0.953495 , 0.292857 , 0
0.948166 , 0.309224 , 0
0.942556 , 0.3255 , 0
0.936665 , 0.341679 , 0
0.930496 , 0.357757 , 0
0.92405 , 0.373728 , 0
0.917329 , 0.389588 , 0
0.910335 , 0.405332 , 0
0.903069 , 0.420955 , 0
0.895535 , 0.436453 , 0
0.887734 , 0.45182 , 0
0.879668 , 0.467053 , 0
0.871339 , 0.482147 , 0
0.862751 , 0.497097 , 0
0.853905 , 0.511898 , 0
0.844804 , 0.526547 , 0
0.835451 , 0.541038 , 0
0.825847 , 0.555367 , 0
0.815997 , 0.569531 , 0
0.805903 , 0.583524 , 0
0.795568 , 0.597342 , 0
0.784995 , 0.610982 , 0
0.774187 , 0.624438 , 0
0.763146 , 0.637708 , 0
0.751878 , 0.650787 , 0
0.740383 , 0.66367 , 0
0.728667 , 0.676355 , 0
0.716732 , 0.688837 , 0
0.704583 , 0.701112 , 0
0.692222 , 0.713177 , 0
0.679653 , 0.725027 , 0
0.666879 , 0.73666 , 0
0.653906 , 0.748072 , 0
0.640736 , 0.759259 , 0
0.627374 , 0.770218 , 0
0.613823 , 0.780945 , 0
0.600087 , 0.791437 , 0
0.586171 , 0.801691 , 0
0.572079 , 0.811704 , 0
0.557814 , 0.821473 , 0
0.543381 , 0.830995 , 0
0.528785 , 0.840266 , 0
0.51403 , 0.849284 , 0
0.49912 , 0.858046 , 0
0.484059 , 0.86655 , 0
0.468852 , 0.874793 , 0
0.453505 , 0.882772 , 0
0.43802 , 0.890485 , 0
0.422403 , 0.897929 , 0
0.406659 , 0.905103 , 0
0.390792 , 0.912003 , 0
0.374808 , 0.918628 , 0
0.35871 , 0.924977 , 0
